series_id        	year	period	       value	footnote_codes
CUURA311SA0L2    	2002	M01	       107.4	
CUURA311SA0L2    	2002	M03	       108.1	
CUURA311SA0L2    	2002	M05	       109.2	
CUURA311SA0L2    	2002	M07	       109.4	
CUURA311SA0L2    	2002	M09	       110.3	
CUURA311SA0L2    	2002	M11	       109.6	
CUURA311SA0L2    	2002	M13	       109.1	
CUURA311SA0L2    	2003	M01	       110.3	
CUURA311SA0L2    	2003	M03	       111.8	
CUURA311SA0L2    	2003	M05	       111.3	
CUURA311SA0L2    	2003	M07	       112.0	
CUURA311SA0L2    	2003	M09	       113.0	
CUURA311SA0L2    	2003	M11	       111.4	
CUURA311SA0L2    	2003	M13	       111.7	
CUURA311SA0L2    	2004	M01	       111.9	
CUURA311SA0L2    	2004	M03	       112.9	
CUURA311SA0L2    	2004	M05	       113.8	
CUURA311SA0L2    	2004	M07	       114.9	
CUURA311SA0L2    	2004	M09	       115.7	
CUURA311SA0L2    	2004	M11	       115.5	
CUURA311SA0L2    	2004	M13	       114.2	
CUURA311SA0L2    	2005	M01	       115.0	
CUURA311SA0L2    	2005	M03	       116.8	
CUURA311SA0L2    	2005	M05	       117.8	
CUURA311SA0L2    	2005	M07	       118.7	
CUURA311SA0L2    	2005	M09	       122.9	
CUURA311SA0L2    	2005	M11	       120.2	
CUURA311SA0L2    	2005	M13	       118.8	
CUURA311SA0L2    	2006	M01	       120.7	
CUURA311SA0L2    	2006	M03	       120.8	
CUURA311SA0L2    	2006	M05	       122.8	
CUURA311SA0L2    	2006	M07	       124.2	
CUURA311SA0L2    	2006	M09	       123.9	
CUURA311SA0L2    	2006	M11	       121.5	
CUURA311SA0L2    	2006	M13	       122.4	
CUURA311SA0L2    	2007	M01	     121.788	
CUURA311SA0L2    	2007	M03	     123.980	
CUURA311SA0L2    	2007	M05	     125.662	
CUURA311SA0L2    	2007	M07	     126.905	
CUURA311SA0L2    	2007	M09	     128.071	
CUURA311SA0L2    	2007	M11	     128.559	
CUURA311SA0L2    	2007	M13	     126.158	
CUURA311SA0L2    	2008	M01	     129.450	
CUURA311SA0L2    	2008	M03	     131.088	
CUURA311SA0L2    	2008	M05	     133.041	
CUURA311SA0L2    	2008	M07	     135.901	
CUURA311SA0L2    	2008	M09	     135.929	
CUURA311SA0L2    	2008	M11	     130.837	
CUURA311SA0L2    	2008	M13	     132.687	
CUURA311SA0L2    	2009	M01	     129.039	
CUURA311SA0L2    	2009	M03	     129.674	
CUURA311SA0L2    	2009	M05	     130.257	
CUURA311SA0L2    	2009	M07	     132.176	
CUURA311SA0L2    	2009	M09	     132.877	
CUURA311SA0L2    	2009	M11	     133.080	
CUURA311SA0L2    	2009	M13	     131.375	
CUURA311SA0L2    	2010	M01	     133.629	
CUURA311SA0L2    	2010	M03	     134.338	
CUURA311SA0L2    	2010	M05	     134.394	
CUURA311SA0L2    	2010	M07	     133.924	
CUURA311SA0L2    	2010	M09	     134.903	
CUURA311SA0L2    	2010	M11	     134.635	
CUURA311SA0L2    	2010	M13	     134.422	
CUURA311SA0L2    	2011	M01	     136.469	
CUURA311SA0L2    	2011	M03	     138.397	
CUURA311SA0L2    	2011	M05	     140.709	
CUURA311SA0L2    	2011	M07	     140.374	
CUURA311SA0L2    	2011	M09	     140.184	
CUURA311SA0L2    	2011	M11	     139.685	
CUURA311SA0L2    	2011	M13	     139.447	
CUURA311SA0L2    	2012	M01	     139.954	
CUURA311SA0L2    	2012	M03	     142.208	
CUURA311SA0L2    	2012	M05	     141.940	
CUURA311SA0L2    	2012	M07	     141.109	
CUURA311SA0L2    	2012	M09	     143.258	
CUURA311SA0L2    	2012	M11	     141.602	
CUURA311SA0L2    	2012	M13	     141.735	
CUURA311SA0L2    	2013	M01	     141.343	
CUURA311SA0L2    	2013	M03	     143.287	
CUURA311SA0L2    	2013	M05	     142.858	
CUURA311SA0L2    	2013	M07	     143.948	
CUURA311SA0L2    	2013	M09	     144.973	
CUURA311SA0L2    	2013	M11	     143.892	
CUURA311SA0L2    	2013	M13	     143.503	
CUURA311SA0L2    	2014	M01	     144.234	
CUURA311SA0L2    	2014	M03	     145.251	
CUURA311SA0L2    	2014	M05	     146.184	
CUURA311SA0L2    	2014	M07	     145.761	
CUURA311SA0L2    	2014	M09	     145.698	
CUURA311SA0L2    	2014	M11	     144.017	
CUURA311SA0L2    	2014	M13	     145.083	
CUURA311SA0L2    	2015	M01	     141.658	
CUURA311SA0L2    	2015	M03	     143.535	
CUURA311SA0L2    	2015	M05	     144.564	
CUURA311SA0L2    	2015	M07	     143.646	
CUURA311SA0L2    	2015	M09	     144.693	
CUURA311SA0L2    	2015	M11	     143.627	
CUURA311SA0L2    	2015	M13	     143.613	
CUURA311SA0L2    	2016	M01	     143.132	
CUURA311SA0L2    	2016	M03	     143.825	
CUURA311SA0L2    	2016	M05	     145.201	
CUURA311SA0L2    	2016	M07	     145.075	
CUURA311SA0L2    	2016	M09	     144.880	
CUURA311SA0L2    	2016	M11	     145.131	
CUURA311SA0L2    	2016	M13	     144.574	
CUURA311SA0L2    	2017	M01	     145.776	
CUURA311SA0L2    	2017	M03	     145.862	
CUURA311SA0L2    	2017	M05	     146.075	
CUURA311SA0L2    	2017	M07	     145.962	
CUURA311SA0L2    	2017	M09	     147.326	
CUURA311SA0L2    	2017	M11	     147.103	
CUURA311SA0L2    	2017	M13	     146.351	
CUURA311SA0L5    	1996	M11	       100.0	
CUURA311SA0L5    	1997	M01	       100.2	
CUURA311SA0L5    	1997	M03	       100.7	
CUURA311SA0L5    	1997	M05	       100.4	
CUURA311SA0L5    	1997	M07	       101.1	
CUURA311SA0L5    	1997	M09	       101.4	
CUURA311SA0L5    	1997	M11	       100.3	
CUURA311SA0L5    	1997	M13	       100.7	
CUURA311SA0L5    	1998	M01	       100.8	
CUURA311SA0L5    	1998	M03	       101.5	
CUURA311SA0L5    	1998	M05	       101.3	
CUURA311SA0L5    	1998	M07	       102.7	
CUURA311SA0L5    	1998	M09	       102.8	
CUURA311SA0L5    	1998	M11	       102.1	
CUURA311SA0L5    	1998	M13	       101.9	
CUURA311SA0L5    	1999	M01	       102.6	
CUURA311SA0L5    	1999	M03	       102.9	
CUURA311SA0L5    	1999	M05	       103.4	
CUURA311SA0L5    	1999	M07	       104.4	
CUURA311SA0L5    	1999	M09	       105.3	
CUURA311SA0L5    	1999	M11	       104.9	
CUURA311SA0L5    	1999	M13	       104.0	
CUURA311SA0L5    	2000	M01	       105.1	
CUURA311SA0L5    	2000	M03	       106.9	
CUURA311SA0L5    	2000	M05	       106.5	
CUURA311SA0L5    	2000	M07	       108.3	
CUURA311SA0L5    	2000	M09	       108.6	
CUURA311SA0L5    	2000	M11	       108.3	
CUURA311SA0L5    	2000	M13	       107.4	
CUURA311SA0L5    	2001	M01	       108.8	
CUURA311SA0L5    	2001	M03	       109.5	
CUURA311SA0L5    	2001	M05	       110.0	
CUURA311SA0L5    	2001	M07	       110.8	
CUURA311SA0L5    	2001	M09	       111.7	
CUURA311SA0L5    	2001	M11	       110.8	
CUURA311SA0L5    	2001	M13	       110.3	
CUURA311SA0L5    	2002	M01	       110.7	
CUURA311SA0L5    	2002	M03	       111.7	
CUURA311SA0L5    	2002	M05	       112.6	
CUURA311SA0L5    	2002	M07	       113.2	
CUURA311SA0L5    	2002	M09	       113.9	
CUURA311SA0L5    	2002	M11	       113.8	
CUURA311SA0L5    	2002	M13	       112.8	
CUURA311SA0L5    	2003	M01	       114.4	
CUURA311SA0L5    	2003	M03	       115.8	
CUURA311SA0L5    	2003	M05	       115.6	
CUURA311SA0L5    	2003	M07	       116.6	
CUURA311SA0L5    	2003	M09	       117.0	
CUURA311SA0L5    	2003	M11	       116.4	
CUURA311SA0L5    	2003	M13	       116.1	
CUURA311SA0L5    	2004	M01	       116.9	
CUURA311SA0L5    	2004	M03	       117.9	
CUURA311SA0L5    	2004	M05	       118.8	
CUURA311SA0L5    	2004	M07	       120.0	
CUURA311SA0L5    	2004	M09	       120.6	
CUURA311SA0L5    	2004	M11	       120.8	
CUURA311SA0L5    	2004	M13	       119.3	
CUURA311SA0L5    	2005	M01	       121.1	
CUURA311SA0L5    	2005	M03	       122.6	
CUURA311SA0L5    	2005	M05	       123.4	
CUURA311SA0L5    	2005	M07	       124.8	
CUURA311SA0L5    	2005	M09	       126.7	
CUURA311SA0L5    	2005	M11	       125.2	
CUURA311SA0L5    	2005	M13	       124.2	
CUURA311SA0L5    	2006	M01	       126.1	
CUURA311SA0L5    	2006	M03	       126.6	
CUURA311SA0L5    	2006	M05	       128.6	
CUURA311SA0L5    	2006	M07	       130.8	
CUURA311SA0L5    	2006	M09	       130.3	
CUURA311SA0L5    	2006	M11	       129.2	
CUURA311SA0L5    	2006	M13	       128.7	
CUURA311SA0L5    	2007	M01	     129.944	
CUURA311SA0L5    	2007	M03	     132.033	
CUURA311SA0L5    	2007	M05	     132.883	
CUURA311SA0L5    	2007	M07	     134.302	
CUURA311SA0L5    	2007	M09	     134.549	
CUURA311SA0L5    	2007	M11	     135.037	
CUURA311SA0L5    	2007	M13	     133.388	
CUURA311SA0L5    	2008	M01	     136.076	
CUURA311SA0L5    	2008	M03	     137.918	
CUURA311SA0L5    	2008	M05	     139.530	
CUURA311SA0L5    	2008	M07	     142.072	
CUURA311SA0L5    	2008	M09	     142.036	
CUURA311SA0L5    	2008	M11	     138.314	
CUURA311SA0L5    	2008	M13	     139.374	
CUURA311SA0L5    	2009	M01	     137.303	
CUURA311SA0L5    	2009	M03	     138.387	
CUURA311SA0L5    	2009	M05	     139.104	
CUURA311SA0L5    	2009	M07	     140.667	
CUURA311SA0L5    	2009	M09	     140.783	
CUURA311SA0L5    	2009	M11	     140.515	
CUURA311SA0L5    	2009	M13	     139.603	
CUURA311SA0L5    	2010	M01	     140.753	
CUURA311SA0L5    	2010	M03	     141.301	
CUURA311SA0L5    	2010	M05	     141.598	
CUURA311SA0L5    	2010	M07	     141.506	
CUURA311SA0L5    	2010	M09	     142.276	
CUURA311SA0L5    	2010	M11	     142.371	
CUURA311SA0L5    	2010	M13	     141.760	
CUURA311SA0L5    	2011	M01	     143.769	
CUURA311SA0L5    	2011	M03	     145.559	
CUURA311SA0L5    	2011	M05	     147.104	
CUURA311SA0L5    	2011	M07	     147.280	
CUURA311SA0L5    	2011	M09	     147.169	
CUURA311SA0L5    	2011	M11	     147.009	
CUURA311SA0L5    	2011	M13	     146.472	
CUURA311SA0L5    	2012	M01	     147.549	
CUURA311SA0L5    	2012	M03	     149.412	
CUURA311SA0L5    	2012	M05	     149.488	
CUURA311SA0L5    	2012	M07	     149.109	
CUURA311SA0L5    	2012	M09	     151.081	
CUURA311SA0L5    	2012	M11	     149.830	
CUURA311SA0L5    	2012	M13	     149.509	
CUURA311SA0L5    	2013	M01	     149.894	
CUURA311SA0L5    	2013	M03	     151.271	
CUURA311SA0L5    	2013	M05	     151.060	
CUURA311SA0L5    	2013	M07	     151.772	
CUURA311SA0L5    	2013	M09	     152.390	
CUURA311SA0L5    	2013	M11	     152.006	
CUURA311SA0L5    	2013	M13	     151.511	
CUURA311SA0L5    	2014	M01	     152.595	
CUURA311SA0L5    	2014	M03	     153.526	
CUURA311SA0L5    	2014	M05	     154.227	
CUURA311SA0L5    	2014	M07	     154.272	
CUURA311SA0L5    	2014	M09	     154.576	
CUURA311SA0L5    	2014	M11	     153.907	
CUURA311SA0L5    	2014	M13	     153.835	
CUURA311SA0L5    	2015	M01	     152.228	
CUURA311SA0L5    	2015	M03	     153.603	
CUURA311SA0L5    	2015	M05	     154.346	
CUURA311SA0L5    	2015	M07	     154.037	
CUURA311SA0L5    	2015	M09	     154.697	
CUURA311SA0L5    	2015	M11	     154.207	
CUURA311SA0L5    	2015	M13	     153.892	
CUURA311SA0L5    	2016	M01	     153.797	
CUURA311SA0L5    	2016	M03	     154.747	
CUURA311SA0L5    	2016	M05	     156.195	
CUURA311SA0L5    	2016	M07	     156.023	
CUURA311SA0L5    	2016	M09	     155.843	
CUURA311SA0L5    	2016	M11	     155.941	
CUURA311SA0L5    	2016	M13	     155.482	
CUURA311SA0L5    	2017	M01	     156.180	
CUURA311SA0L5    	2017	M03	     156.672	
CUURA311SA0L5    	2017	M05	     156.903	
CUURA311SA0L5    	2017	M07	     156.905	
CUURA311SA0L5    	2017	M09	     158.446	
CUURA311SA0L5    	2017	M11	     158.231	
CUURA311SA0L5    	2017	M13	     157.295	
CUURA311SA0LE    	1997	M12	       100.0	
CUURA311SA0LE    	1998	M01	       100.8	
CUURA311SA0LE    	1998	M03	       101.8	
CUURA311SA0LE    	1998	M05	       101.6	
CUURA311SA0LE    	1998	M07	       102.1	
CUURA311SA0LE    	1998	M09	       102.4	
CUURA311SA0LE    	1998	M11	       102.7	
CUURA311SA0LE    	1998	M13	       102.0	
CUURA311SA0LE    	1999	M01	       103.2	
CUURA311SA0LE    	1999	M03	       103.5	
CUURA311SA0LE    	1999	M05	       103.6	
CUURA311SA0LE    	1999	M07	       103.9	
CUURA311SA0LE    	1999	M09	       104.5	
CUURA311SA0LE    	1999	M11	       104.6	
CUURA311SA0LE    	1999	M13	       103.9	
CUURA311SA0LE    	2000	M01	       104.9	
CUURA311SA0LE    	2000	M03	       106.1	
CUURA311SA0LE    	2000	M05	       105.9	
CUURA311SA0LE    	2000	M07	       106.5	
CUURA311SA0LE    	2000	M09	       107.0	
CUURA311SA0LE    	2000	M11	       107.2	
CUURA311SA0LE    	2000	M13	       106.4	
CUURA311SA0LE    	2001	M01	       108.0	
CUURA311SA0LE    	2001	M03	       108.9	
CUURA311SA0LE    	2001	M05	       108.8	
CUURA311SA0LE    	2001	M07	       109.3	
CUURA311SA0LE    	2001	M09	       110.7	
CUURA311SA0LE    	2001	M11	       111.1	
CUURA311SA0LE    	2001	M13	       109.6	
CUURA311SA0LE    	2002	M01	       111.3	
CUURA311SA0LE    	2002	M03	       112.2	
CUURA311SA0LE    	2002	M05	       112.5	
CUURA311SA0LE    	2002	M07	       112.6	
CUURA311SA0LE    	2002	M09	       113.6	
CUURA311SA0LE    	2002	M11	       113.7	
CUURA311SA0LE    	2002	M13	       112.8	
CUURA311SA0LE    	2003	M01	       114.3	
CUURA311SA0LE    	2003	M03	       114.9	
CUURA311SA0LE    	2003	M05	       115.1	
CUURA311SA0LE    	2003	M07	       115.8	
CUURA311SA0LE    	2003	M09	       115.9	
CUURA311SA0LE    	2003	M11	       116.2	
CUURA311SA0LE    	2003	M13	       115.4	
CUURA311SA0LE    	2004	M01	       116.5	
CUURA311SA0LE    	2004	M03	       117.3	
CUURA311SA0LE    	2004	M05	       117.5	
CUURA311SA0LE    	2004	M07	       118.2	
CUURA311SA0LE    	2004	M09	       119.0	
CUURA311SA0LE    	2004	M11	       119.3	
CUURA311SA0LE    	2004	M13	       118.1	
CUURA311SA0LE    	2005	M01	       120.1	
CUURA311SA0LE    	2005	M03	       121.1	
CUURA311SA0LE    	2005	M05	       121.6	
CUURA311SA0LE    	2005	M07	       122.1	
CUURA311SA0LE    	2005	M09	       122.1	
CUURA311SA0LE    	2005	M11	       122.7	
CUURA311SA0LE    	2005	M13	       121.7	
CUURA311SA0LE    	2006	M01	       123.4	
CUURA311SA0LE    	2006	M03	       124.2	
CUURA311SA0LE    	2006	M05	       125.1	
CUURA311SA0LE    	2006	M07	       125.9	
CUURA311SA0LE    	2006	M09	       126.4	
CUURA311SA0LE    	2006	M11	       126.9	
CUURA311SA0LE    	2006	M13	       125.5	
CUURA311SA0LE    	2007	M01	     127.476	
CUURA311SA0LE    	2007	M03	     128.966	
CUURA311SA0LE    	2007	M05	     128.948	
CUURA311SA0LE    	2007	M07	     129.191	
CUURA311SA0LE    	2007	M09	     129.886	
CUURA311SA0LE    	2007	M11	     129.812	
CUURA311SA0LE    	2007	M13	     129.202	
CUURA311SA0LE    	2008	M01	     130.983	
CUURA311SA0LE    	2008	M03	     132.388	
CUURA311SA0LE    	2008	M05	     132.754	
CUURA311SA0LE    	2008	M07	     133.562	
CUURA311SA0LE    	2008	M09	     134.845	
CUURA311SA0LE    	2008	M11	     134.523	
CUURA311SA0LE    	2008	M13	     133.321	
CUURA311SA0LE    	2009	M01	     134.464	
CUURA311SA0LE    	2009	M03	     135.533	
CUURA311SA0LE    	2009	M05	     135.754	
CUURA311SA0LE    	2009	M07	     136.125	
CUURA311SA0LE    	2009	M09	     136.288	
CUURA311SA0LE    	2009	M11	     136.189	
CUURA311SA0LE    	2009	M13	     135.809	
CUURA311SA0LE    	2010	M01	     136.473	
CUURA311SA0LE    	2010	M03	     137.100	
CUURA311SA0LE    	2010	M05	     137.163	
CUURA311SA0LE    	2010	M07	     137.108	
CUURA311SA0LE    	2010	M09	     138.207	
CUURA311SA0LE    	2010	M11	     138.481	
CUURA311SA0LE    	2010	M13	     137.539	
CUURA311SA0LE    	2011	M01	     139.281	
CUURA311SA0LE    	2011	M03	     140.110	
CUURA311SA0LE    	2011	M05	     140.686	
CUURA311SA0LE    	2011	M07	     141.394	
CUURA311SA0LE    	2011	M09	     141.626	
CUURA311SA0LE    	2011	M11	     142.204	
CUURA311SA0LE    	2011	M13	     141.027	
CUURA311SA0LE    	2012	M01	     142.735	
CUURA311SA0LE    	2012	M03	     143.897	
CUURA311SA0LE    	2012	M05	     144.208	
CUURA311SA0LE    	2012	M07	     144.101	
CUURA311SA0LE    	2012	M09	     145.428	
CUURA311SA0LE    	2012	M11	     145.357	
CUURA311SA0LE    	2012	M13	     144.409	
CUURA311SA0LE    	2013	M01	     145.649	
CUURA311SA0LE    	2013	M03	     146.241	
CUURA311SA0LE    	2013	M05	     146.346	
CUURA311SA0LE    	2013	M07	     146.553	
CUURA311SA0LE    	2013	M09	     147.693	
CUURA311SA0LE    	2013	M11	     147.936	
CUURA311SA0LE    	2013	M13	     146.846	
CUURA311SA0LE    	2014	M01	     148.289	
CUURA311SA0LE    	2014	M03	     148.797	
CUURA311SA0LE    	2014	M05	     149.338	
CUURA311SA0LE    	2014	M07	     149.350	
CUURA311SA0LE    	2014	M09	     150.171	
CUURA311SA0LE    	2014	M11	     150.723	
CUURA311SA0LE    	2014	M13	     149.527	
CUURA311SA0LE    	2015	M01	     150.258	
CUURA311SA0LE    	2015	M03	     151.622	
CUURA311SA0LE    	2015	M05	     152.368	
CUURA311SA0LE    	2015	M07	     151.568	
CUURA311SA0LE    	2015	M09	     153.040	
CUURA311SA0LE    	2015	M11	     153.100	
CUURA311SA0LE    	2015	M13	     152.071	
CUURA311SA0LE    	2016	M01	     153.228	
CUURA311SA0LE    	2016	M03	     154.153	
CUURA311SA0LE    	2016	M05	     154.813	
CUURA311SA0LE    	2016	M07	     154.428	
CUURA311SA0LE    	2016	M09	     154.437	
CUURA311SA0LE    	2016	M11	     154.707	
CUURA311SA0LE    	2016	M13	     154.332	
CUURA311SA0LE    	2017	M01	     154.787	
CUURA311SA0LE    	2017	M03	     155.304	
CUURA311SA0LE    	2017	M05	     155.358	
CUURA311SA0LE    	2017	M07	     155.384	
CUURA311SA0LE    	2017	M09	     156.351	
CUURA311SA0LE    	2017	M11	     156.675	
CUURA311SA0LE    	2017	M13	     155.727	
CUURA311SAA      	1996	M11	       100.0	
CUURA311SAA      	1997	M01	        99.0	
CUURA311SAA      	1997	M03	       100.3	
CUURA311SAA      	1997	M05	       101.4	
CUURA311SAA      	1997	M07	        97.3	
CUURA311SAA      	1997	M09	        99.2	
CUURA311SAA      	1997	M11	        95.3	
CUURA311SAA      	1997	M13	        98.5	
CUURA311SAA      	1998	M01	        94.1	
CUURA311SAA      	1998	M03	       105.2	
CUURA311SAA      	1998	M05	       100.9	
CUURA311SAA      	1998	M07	        97.6	
CUURA311SAA      	1998	M09	        98.0	
CUURA311SAA      	1998	M11	        99.5	
CUURA311SAA      	1998	M13	        99.3	
CUURA311SAA      	1999	M01	        95.9	
CUURA311SAA      	1999	M03	        98.5	
CUURA311SAA      	1999	M05	       100.4	
CUURA311SAA      	1999	M07	        94.5	
CUURA311SAA      	1999	M09	       101.8	
CUURA311SAA      	1999	M11	        98.5	
CUURA311SAA      	1999	M13	        98.3	
CUURA311SAA      	2000	M01	        97.9	
CUURA311SAA      	2000	M03	       104.2	
CUURA311SAA      	2000	M05	        97.6	
CUURA311SAA      	2000	M07	        91.6	
CUURA311SAA      	2000	M09	       100.1	
CUURA311SAA      	2000	M11	        99.1	
CUURA311SAA      	2000	M13	        98.2	
CUURA311SAA      	2001	M01	        94.2	
CUURA311SAA      	2001	M03	       101.8	
CUURA311SAA      	2001	M05	        98.4	
CUURA311SAA      	2001	M07	        93.1	
CUURA311SAA      	2001	M09	       104.1	
CUURA311SAA      	2001	M11	       100.5	
CUURA311SAA      	2001	M13	        98.6	
CUURA311SAA      	2002	M01	        93.2	
CUURA311SAA      	2002	M03	        96.2	
CUURA311SAA      	2002	M05	        92.5	
CUURA311SAA      	2002	M07	        86.7	
CUURA311SAA      	2002	M09	        95.5	
CUURA311SAA      	2002	M11	        91.1	
CUURA311SAA      	2002	M13	        92.4	
CUURA311SAA      	2003	M01	        91.1	
CUURA311SAA      	2003	M03	        89.7	
CUURA311SAA      	2003	M05	        91.6	
CUURA311SAA      	2003	M07	        88.2	
CUURA311SAA      	2003	M09	        94.9	
CUURA311SAA      	2003	M11	        87.4	
CUURA311SAA      	2003	M13	        90.0	
CUURA311SAA      	2004	M01	        80.6	
CUURA311SAA      	2004	M03	        88.7	
CUURA311SAA      	2004	M05	        86.8	
CUURA311SAA      	2004	M07	        80.2	
CUURA311SAA      	2004	M09	        91.1	
CUURA311SAA      	2004	M11	        87.6	
CUURA311SAA      	2004	M13	        86.0	
CUURA311SAA      	2005	M01	        85.0	
CUURA311SAA      	2005	M03	        94.0	
CUURA311SAA      	2005	M05	        92.3	
CUURA311SAA      	2005	M07	        84.5	
CUURA311SAA      	2005	M09	        96.6	
CUURA311SAA      	2005	M11	        91.8	
CUURA311SAA      	2005	M13	        90.9	
CUURA311SAA      	2006	M01	        91.6	
CUURA311SAA      	2006	M03	        92.5	
CUURA311SAA      	2006	M05	        91.2	
CUURA311SAA      	2006	M07	        87.2	
CUURA311SAA      	2006	M09	        94.3	
CUURA311SAA      	2006	M11	        93.9	
CUURA311SAA      	2006	M13	        91.7	
CUURA311SAA      	2007	M01	      90.060	
CUURA311SAA      	2007	M03	      98.834	
CUURA311SAA      	2007	M05	      94.091	
CUURA311SAA      	2007	M07	      85.042	
CUURA311SAA      	2007	M09	      95.929	
CUURA311SAA      	2007	M11	      93.013	
CUURA311SAA      	2007	M13	      92.707	
CUURA311SAA      	2008	M01	      88.051	
CUURA311SAA      	2008	M03	      95.648	
CUURA311SAA      	2008	M05	      90.855	
CUURA311SAA      	2008	M07	      88.211	
CUURA311SAA      	2008	M09	      95.933	
CUURA311SAA      	2008	M11	      98.842	
CUURA311SAA      	2008	M13	      93.029	
CUURA311SAA      	2009	M01	      91.152	
CUURA311SAA      	2009	M03	      96.914	
CUURA311SAA      	2009	M05	      96.228	
CUURA311SAA      	2009	M07	      92.141	
CUURA311SAA      	2009	M09	      95.201	
CUURA311SAA      	2009	M11	      91.123	
CUURA311SAA      	2009	M13	      93.701	
CUURA311SAA      	2010	M01	      89.147	
CUURA311SAA      	2010	M03	      95.599	
CUURA311SAA      	2010	M05	      91.327	
CUURA311SAA      	2010	M07	      87.228	
